state,fips_code,county,county seat,latitude,longitude,longitude_abs,population,land area,water area,total area
North Carolina,37113,Macon,Marshall,+35.152959°,–83.421901°,83.421901°,"33,922","1,335.29",10.694,"1,345.99"
North Carolina,37115,Madison,Williamston,+35.864080°,–82.712731°,82.712731°,"20,764","1,164.38",4.837,"1,169.22"
North Carolina,37117,Martin,Marion,+35.841059°,–77.112867°,77.112867°,"24,505","1,194.55",0.754,"1,195.30"
North Carolina,37119,Mecklenburg,Charlotte,+35.246862°,–80.833832°,80.833832°,"919,628","1,356.75",57.153,"1,413.90"
North Carolina,37121,Mitchell,Bakersville,+36.013102°,–82.163554°,82.163554°,"15,579",573.488,1.714,575.202
North Carolina,37123,Montgomery,Troy,+35.338071°,–79.904196°,79.904196°,"27,798","1,273.65",25.989,"1,299.64"
North Carolina,37125,Moore,Carthage,+35.310163°,–79.480664°,79.480664°,"88,247","1,807.40",20.746,"1,828.15"
North Carolina,37127,Nash,Nashville,+35.965945°,–77.987555°,77.987555°,"95,840","1,399.65",6.118,"1,405.76"
North Carolina,37129,New Hanover,Wilmington,+34.177466°,–77.871378°,77.871378°,"202,667",496.072,353.971,850.043
North Carolina,37131,Northampton,Jackson,+36.421774°,–77.398352°,77.398352°,"22,099","1,389.76",36.301,"1,426.06"
North Carolina,37133,Onslow,Jacksonville,+34.763460°,–77.503297°,77.503297°,"177,772","1,975.50",370.807,"2,346.30"
North Carolina,37135,Orange,Hillsborough,+36.062499°,–79.119355°,79.119355°,"133,801","1,030.71",8.986,"1,039.69"
North Carolina,37137,Pamlico,Bayboro,+35.147462°,–76.665069°,76.665069°,"13,144",871.627,596.248,"1,467.88"
North Carolina,37139,Pasquotank,Elizabeth City,+36.265276°,–76.260355°,76.260355°,"40,661",587.617,162.021,749.638
North Carolina,37141,Pender,Burgaw,+34.512581°,–77.888029°,77.888029°,"52,217","2,252.76",163.146,"2,415.90"
North Carolina,37143,Perquimans,Hertford,+36.178261°,–76.404269°,76.404269°,"13,453",639.957,212.061,852.018
North Carolina,37145,Person,Roxboro,+36.386387°,–78.965471°,78.965471°,"39,464","1,016.11",30.45,"1,046.56"
North Carolina,37147,Pitt,Greenville,+35.591065°,–77.372404°,77.372404°,"168,148","1,688.61",7.382,"1,695.99"
North Carolina,37149,Polk,Columbus,+35.278928°,–82.167667°,82.167667°,"20,510",615.871,1.932,617.803
North Carolina,37151,Randolph,Asheboro,+35.709915°,–79.806215°,79.806215°,"141,752","2,026.71",17.696,"2,044.41"
North Carolina,37153,Richmond,Rockingham,+35.001957°,–79.747809°,79.747809°,"46,639","1,227.19",15.791,"1,242.98"
North Carolina,37155,Robeson,Lumberton,+34.639210°,–79.100881°,79.100881°,"134,168","2,458.47",4.574,"2,463.05"
North Carolina,37157,Rockingham,Wentworth,+36.380927°,–79.782889°,79.782889°,"93,643","1,464.77",18.53,"1,483.30"
North Carolina,37159,Rowan,Salisbury,+35.639218°,–80.525344°,80.525344°,"138,428","1,324.45",31.99,"1,356.44"
North Carolina,37161,Rutherford,Rutherfordton,+35.402747°,–81.919583°,81.919583°,"67,810","1,461.14",4.4,"1,465.54"
North Carolina,37163,Sampson,Clinton,+34.990575°,–78.371382°,78.371382°,"63,431","2,446.87",4.806,"2,451.67"
North Carolina,37165,Scotland,Laurinburg,+34.840023°,–79.477337°,79.477337°,"36,157",825.804,3.832,829.635
North Carolina,37167,Stanly,Albemarle,+35.310523°,–80.254355°,80.254355°,"60,585","1,023.27",25.262,"1,048.53"
North Carolina,37169,Stokes,Danbury,+36.404195°,–80.239271°,80.239271°,"47,401","1,162.54",17.539,"1,180.07"
North Carolina,37171,Surry,Dobson,+36.415416°,–80.686463°,80.686463°,"73,673","1,378.30",10.716,"1,389.02"
North Carolina,37173,Swain,Bryson City,+35.568849°,–83.465614°,83.465614°,"13,981","1,367.50",32.758,"1,400.26"
North Carolina,37175,Transylvania,Brevard,+35.210095°,–82.816696°,82.816696°,"33,090",980.383,5.141,985.524
North Carolina,37177,Tyrrell,Columbia,+35.870420°,–76.165345°,76.165345°,"4,407","1,007.60",531.423,"1,539.02"
North Carolina,37179,Union,Monroe,+34.991501°,–80.530131°,80.530131°,"201,292","1,635.63",20.736,"1,656.37"
North Carolina,37181,Vance,Henderson,+36.365481°,–78.405434°,78.405434°,"45,422",656.607,42.223,698.83
North Carolina,37183,Wake,Raleigh,+35.789846°,–78.650624°,78.650624°,"900,993","2,163.21",57.247,"2,220.45"
North Carolina,37185,Warren,Warrenton,+36.397979°,–78.099924°,78.099924°,"20,972","1,109.70",39.642,"1,149.34"
North Carolina,37187,Washington,Plymouth,+35.844589°,–76.572334°,76.572334°,"13,228",901.665,196.093,"1,097.76"
North Carolina,37189,Watauga,Boone,+36.235371°,–81.709919°,81.709919°,"51,079",809.516,2.322,811.838
North Carolina,37191,Wayne,Goldsboro,+35.362741°,–78.004826°,78.004826°,"122,623","1,432.49",9.753,"1,442.24"
North Carolina,37193,Wilkes,Wilkesboro,+36.209303°,–81.165354°,81.165354°,"69,340","1,953.57",6.843,"1,960.42"
North Carolina,37195,Wilson,Wilson,+35.704125°,–77.918982°,77.918982°,"81,234",953.567,14.396,967.963
North Carolina,37197,Yadkin,Yadkinville,+36.158765°,–80.665164°,80.665164°,"38,406",867.204,6.932,874.136
North Carolina,37199,Yancey,Burnsville,+35.889504°,–82.303980°,82.303980°,"17,818",809.623,1.459,811.082
North Dakota,38001,Adams,Hettinger,+46.096815°,–102.533198°,102.533198°,"2,343","2,557.92",2.834,"2,560.76"
North Dakota,38003,Barnes,Valley City,+46.942550°,–98.070195°,98.070195°,"11,066","3,863.11",56.594,"3,919.70"
North Dakota,38005,Benson,Minnewaukan,+48.071738°,–99.361987°,99.361987°,"6,660","3,596.74",131.543,"3,728.28"
North Dakota,38007,Billings,Medora,+47.009283°,–103.364924°,103.364924°,783,"2,975.52",11.972,"2,987.49"
North Dakota,38009,Bottineau,Bottineau,+48.794412°,–100.831257°,100.831257°,"6,429","4,321.19",74.919,"4,396.11"
North Dakota,38011,Bowman,Bowman,+46.107807°,–103.506586°,103.506586°,"3,151","3,009.07",13.588,"3,022.66"
North Dakota,38013,Burke,Bowbells,+48.786453°,–102.520087°,102.520087°,"1,968","2,858.23",65.673,"2,923.90"
North Dakota,38015,Burleigh,Bismarck,+46.971843°,–100.462001°,100.462001°,"81,308","4,228.55",92.317,"4,320.87"
North Dakota,38017,Cass,Fargo,+46.927003°,–97.252375°,97.252375°,"149,778","4,571.17",7.673,"4,578.84"
North Dakota,38019,Cavalier,Langdon,+48.768439°,–98.463790°,98.463790°,"3,993","3,855.85",54.932,"3,910.78"
North Dakota,38021,Dickey,Ellendale,+46.107756°,–98.496518°,98.496518°,"5,289","2,930.50",27.611,"2,958.11"
North Dakota,38023,Divide,Crosby,+48.818142°,–103.497653°,103.497653°,"2,071","3,265.42",86.618,"3,352.04"
North Dakota,38025,Dunn,Manning,+47.354610°,–102.612365°,102.612365°,"3,536","5,201.89",190.579,"5,392.47"
North Dakota,38027,Eddy,New Rockford,+47.723436°,–98.900475°,98.900475°,"2,385","1,632.13",36.114,"1,668.25"
North Dakota,38029,Emmons,Linton,+46.284255°,–100.237842°,100.237842°,"3,550","3,912.01",115.481,"4,027.49"
North Dakota,38031,Foster,Carrington,+47.464327°,–98.872817°,98.872817°,"3,343","1,645.82",29.451,"1,675.27"
North Dakota,38033,Golden Valley,Beach,+46.938924°,–103.844612°,103.844612°,"1,680","2,592.02",4.148,"2,596.17"
North Dakota,38035,Grand Forks,Grand Forks,+47.926003°,–97.450851°,97.450851°,"66,861","3,720.20",8.098,"3,728.30"
North Dakota,38037,Grant,Carson,+46.357827°,–101.639049°,101.639049°,"2,394","4,297.15",17.563,"4,314.71"
North Dakota,38039,Griggs,Cooperstown,+47.463463°,–98.232444°,98.232444°,"2,420","1,835.82",19.759,"1,855.58"
North Dakota,38041,Hettinger,Mott,+46.434939°,–102.458385°,102.458385°,"2,477","2,932.44",4.037,"2,936.48"
North Dakota,38043,Kidder,Steele,+46.935385°,–99.742727°,99.742727°,"2,435","3,499.56",211.662,"3,711.23"
North Dakota,38045,LaMoure,La Moure,+46.464195°,–98.526057°,98.526057°,"4,139","2,967.98",12.813,"2,980.79"
North Dakota,38047,Logan,Napoleon,+46.469278°,–99.504585°,99.504585°,"1,990","2,571.39",47.716,"2,619.10"
North Dakota,38049,McHenry,Towner,+48.233842°,–100.633267°,100.633267°,"5,395","4,853.52",97.355,"4,950.87"
North Dakota,38051,McIntosh,Ashley,+46.117034°,–99.443041°,99.443041°,"2,809","2,524.55",51.818,"2,576.36"
North Dakota,38053,McKenzie,Watford City,+47.742475°,–103.403215°,103.403215°,"6,360","7,149.20",260.17,"7,409.37"
North Dakota,38055,McLean,Washburn,+47.653055°,–101.421794°,101.421794°,"8,962","5,467.14",562.392,"6,029.54"
North Dakota,38057,Mercer,Stanton,+47.303279°,–101.820765°,101.820765°,"8,424","2,701.25",180.092,"2,881.34"
North Dakota,38059,Morton,Mandan,+46.713789°,–101.279743°,101.279743°,"27,471","4,989.02",49.667,"5,038.68"
North Dakota,38061,Mountrail,Stanley,+48.210291°,–102.364756°,102.364756°,"7,673","4,727.50",301.14,"5,028.64"
North Dakota,38063,Nelson,Lakota,+47.918667°,–98.204428°,98.204428°,"3,126","2,542.79",70.037,"2,612.82"
North Dakota,38065,Oliver,Center,+47.118079°,–101.331420°,101.331420°,"1,846","1,871.29",22.476,"1,893.77"
North Dakota,38067,Pembina,Cavalier,+48.766896°,–97.545405°,97.545405°,"7,413","2,897.40",6.996,"2,904.40"
North Dakota,38069,Pierce,Rugby,+48.238883°,–99.966497°,99.966497°,"4,357","2,638.16",165.071,"2,803.23"
North Dakota,38071,Ramsey,Devils Lake,+48.265551°,–98.737329°,98.737329°,"11,451","3,073.94",295.416,"3,369.35"
North Dakota,38073,Ransom,Lisbon,+46.449276°,–97.647554°,97.647554°,"5,457","2,233.49",3.581,"2,237.08"
North Dakota,38075,Renville,Mohall,+48.712782°,–101.658152°,101.658152°,"2,470","2,271.56",40.648,"2,312.21"
North Dakota,38077,Richland,Wahpeton,+46.265219°,–96.937960°,96.937960°,"16,321","3,718.65",25.036,"3,743.69"
North Dakota,38079,Rolette,Rolla,+48.768272°,–99.840463°,99.840463°,"13,937","2,338.96",93.919,"2,432.88"
North Dakota,38081,Sargent,Forman,+46.108206°,–97.630030°,97.630030°,"3,829","2,223.54",21.72,"2,245.26"
North Dakota,38083,Sheridan,McClusky,+47.581373°,–100.341499°,100.341499°,"1,321","2,518.45",86.143,"2,604.59"
North Dakota,38085,Sioux,Fort Yates,+46.109282°,–101.047525°,101.047525°,"4,153","2,833.69",88.45,"2,922.14"
North Dakota,38087,Slope,Amidon,+46.445834°,–103.462462°,103.462462°,727,"3,146.63",10.978,"3,157.61"
North Dakota,38089,Stark,Dickinson,+46.817031°,–102.662026°,102.662026°,"24,199","3,456.95",14.136,"3,471.08"
North Dakota,38091,Steele,Finley,+47.458288°,–97.718895°,97.718895°,"1,975","1,844.63",8.414,"1,853.04"
North Dakota,38093,Stutsman,Jamestown,+46.971103°,–98.957592°,98.957592°,"21,100","5,754.24",197.315,"5,951.56"
North Dakota,38095,Towner,Cando,+48.682183°,–99.248158°,99.248158°,"2,246","2,653.60",43.819,"2,697.42"
North Dakota,38097,Traill,Hillsboro,+47.446215°,–97.164754°,97.164754°,"8,121","2,232.44",1.462,"2,233.90"
North Dakota,38099,Walsh,Grafton,+48.376979°,–97.722230°,97.722230°,"11,119","3,320.19",31.504,"3,351.69"
North Dakota,38101,Ward,Minot,+48.216686°,–101.540537°,101.540537°,"61,675","5,214.37",110.542,"5,324.91"
North Dakota,38103,Wells,Fessenden,+47.580851°,–99.671502°,99.671502°,"4,207","3,292.00",50.053,"3,342.05"
North Dakota,38105,Williams,Williston,+48.345867°,–103.487400°,103.487400°,"22,398","5,380.45",182.523,"5,562.97"
Ohio,39001,Adams,West Union,+38.841681°,–83.474173°,83.474173°,"28,550","1,512.21",6.166,"1,518.38"
Ohio,39003,Allen,Lima,+40.771528°,–84.106546°,84.106546°,"106,331","1,042.46",11.275,"1,053.73"
Ohio,39005,Ashland,Ashland,+40.843274°,–82.270121°,82.270121°,"53,139","1,095.44",9.969,"1,105.40"
Ohio,39007,Ashtabula,Jefferson,+41.906644°,–80.745641°,80.745641°,"101,497","1,817.99","1,724.86","3,542.85"
Ohio,39009,Athens,Athens,+39.333848°,–82.046008°,82.046008°,"64,757","1,304.31",12.543,"1,316.86"
Ohio,39011,Auglaize,Wapakoneta,+40.561309°,–84.224018°,84.224018°,"45,949","1,039.59",1.345,"1,040.93"
Ohio,39013,Belmont,St. Clairsville,+40.017682°,–80.967727°,80.967727°,"70,400","1,378.21",23.686,"1,401.89"
Ohio,39015,Brown,Georgetown,+38.931377°,–83.866772°,83.866772°,"44,846","1,269.14",8.898,"1,278.03"
Ohio,39017,Butler,Hamilton,+39.439915°,–84.565397°,84.565397°,"368,130","1,209.67",7.968,"1,217.64"
Ohio,39019,Carroll,Carrollton,+40.579884°,–81.090787°,81.090787°,"28,836","1,022.03",11.193,"1,033.23"
Ohio,39021,Champaign,Urbana,+40.132759°,–83.767543°,83.767543°,"40,097","1,110.25",3.016,"1,113.26"
Ohio,39023,Clark,Springfield,+39.917032°,–83.783676°,83.783676°,"138,333","1,029.45",13.089,"1,042.54"
Ohio,39025,Clermont,Batavia,+39.052084°,–84.149614°,84.149614°,"197,363","1,170.93",19.856,"1,190.79"
Ohio,39027,Clinton,Wilmington,+39.414041°,–83.814542°,83.814542°,"42,040","1,058.49",9.351,"1,067.84"
Ohio,39029,Columbiana,Lisbon,+40.768462°,–80.777231°,80.777231°,"107,841","1,377.60",7.24,"1,384.84"
Ohio,39031,Coshocton,Coshocton,+40.296720°,–81.930112°,81.930112°,"36,901","1,460.53",9.245,"1,469.77"
Ohio,39033,Crawford,Bucyrus,+40.848508°,–82.924771°,82.924771°,"43,784","1,040.62",2.359,"1,042.98"
Ohio,39035,Cuyahoga,Cleveland,+41.760392°,–81.724217°,81.724217°,"1,280,122","1,184.12","2,041.94","3,226.06"
Ohio,39037,Darke,Greenville,+40.132176°,–84.620438°,84.620438°,"52,959","1,549.07",4.291,"1,553.36"
Ohio,39039,Defiance,Defiance,+41.321679°,–84.486433°,84.486433°,"39,037","1,065.68",7.069,"1,072.75"
Ohio,39041,Delaware,Delaware,+40.278941°,–83.007462°,83.007462°,"174,214","1,147.62",36.859,"1,184.48"
Ohio,39043,Erie,Sandusky,+41.554006°,–82.525897°,82.525897°,"77,079",651.532,969.767,"1,621.30"
Ohio,39045,Fairfield,Lancaster,+39.752935°,–82.628276°,82.628276°,"146,156","1,306.42",10.75,"1,317.17"
Ohio,39047,Fayette,Washington Court House,+39.553845°,–83.459327°,83.459327°,"29,030","1,052.46",1.705,"1,054.16"
Ohio,39049,Franklin,Columbus,+39.969447°,–83.008258°,83.008258°,"1,163,414","1,378.36",29.319,"1,407.68"
Ohio,39051,Fulton,Wauseon,+41.597264°,–84.124267°,84.124267°,"42,698","1,050.09",4.621,"1,054.71"
Ohio,39053,Gallia,Gallipolis,+38.817046°,–82.301746°,82.301746°,"30,934","1,208.31",12.085,"1,220.39"
Ohio,39055,Geauga,Chardon,+41.499322°,–81.173505°,81.173505°,"93,389","1,036.42",21.055,"1,057.48"
Ohio,39057,Greene,Xenia,+39.687479°,–83.894894°,83.894894°,"161,573","1,071.55",6.542,"1,078.10"
Ohio,39059,Guernsey,Cambridge,+40.056665°,–81.497875°,81.497875°,"40,087","1,352.63",15.666,"1,368.30"
Ohio,39061,Hamilton,Cincinnati,+39.196927°,–84.544187°,84.544187°,"802,374","1,051.30",17.407,"1,068.71"
Ohio,39063,Hancock,Findlay,+41.000471°,–83.666034°,83.666034°,"74,782","1,376.21",5.96,"1,382.17"
Ohio,39065,Hardin,Kenton,+40.660415°,–83.664077°,83.664077°,"32,058","1,218.34",0.63,"1,218.97"
Ohio,39067,Harrison,Cadiz,+40.292318°,–81.091565°,81.091565°,"15,864","1,042.05",21.829,"1,063.88"
Ohio,39069,Henry,Napoleon,+41.335072°,–84.065882°,84.065882°,"28,215","1,077.46",9.688,"1,087.15"
Ohio,39071,Highland,Hillsboro,+39.184488°,–83.603668°,83.603668°,"43,589","1,432.48",12.195,"1,444.68"
Ohio,39073,Hocking,Logan,+39.490343°,–82.483445°,82.483445°,"29,380","1,091.22",5.97,"1,097.19"
Ohio,39075,Holmes,Millersburg,+40.565309°,–81.929869°,81.929869°,"42,366","1,094.36",3.745,"1,098.10"
Ohio,39077,Huron,Norwalk,+41.145080°,–82.594641°,82.594641°,"59,626","1,272.97",8.616,"1,281.58"
Ohio,39079,Jackson,Jackson,+39.013477°,–82.614142°,82.614142°,"33,225","1,088.58",3.185,"1,091.77"
Ohio,39081,Jefferson,Steubenville,+40.399188°,–80.761410°,80.761410°,"69,709","1,057.57",6.797,"1,064.36"
Ohio,39083,Knox,Mount Vernon,+40.403620°,–82.422393°,82.422393°,"60,921","1,361.02",10.719,"1,371.74"
Ohio,39085,Lake,Painesville,+41.924116°,–81.392643°,81.392643°,"230,041",589.204,"1,946.91","2,536.11"
Ohio,39087,Lawrence,Ironton,+38.603866°,–82.517186°,82.517186°,"62,450","1,174.22",10.11,"1,184.34"
Ohio,39089,Licking,Newark,+40.093609°,–82.481251°,82.481251°,"166,492","1,767.67",12.927,"1,780.59"
Ohio,39091,Logan,Bellefontaine,+40.387553°,–83.766343°,83.766343°,"45,858","1,187.33",21.609,"1,208.94"
Ohio,39093,Lorain,Elyria,+41.438805°,–82.179722°,82.179722°,"301,356","1,271.95","1,119.47","2,391.42"
Ohio,39095,Lucas,Toledo,+41.682321°,–83.468867°,83.468867°,"441,815",882.811,660.503,"1,543.31"
Ohio,39097,Madison,London,+39.896607°,–83.400885°,83.400885°,"43,435","1,206.61",1.955,"1,208.57"
Ohio,39099,Mahoning,Youngstown,+41.010880°,–80.770396°,80.770396°,"238,823","1,066.10",35.386,"1,101.49"
Ohio,39101,Marion,Marion,+40.588208°,–83.172927°,83.172927°,"66,501","1,045.73",0.909,"1,046.64"
Ohio,39103,Medina,Medina,+41.116051°,–81.899566°,81.899566°,"172,332","1,091.31",4.294,"1,095.61"
Ohio,39105,Meigs,Pomeroy,+39.089807°,–82.028397°,82.028397°,"23,770","1,113.95",7.52,"1,121.47"
Ohio,39107,Mercer,Celina,+40.535333°,–84.632059°,84.632059°,"40,814","1,197.74",28.427,"1,226.16"
Ohio,39109,Miami,Troy,+40.053326°,–84.228414°,84.228414°,"102,506","1,053.04",7.967,"1,061.00"
Ohio,39111,Monroe,Woodsfield,+39.725969°,–81.090658°,81.090658°,"14,642","1,180.31",4.498,"1,184.81"
Ohio,39113,Montgomery,Dayton,+39.755218°,–84.290546°,84.290546°,"535,153","1,195.42",7.204,"1,202.62"
Ohio,39115,Morgan,McConnelsville,+39.624946°,–81.861699°,81.861699°,"15,054","1,078.53",13.882,"1,092.41"
Ohio,39117,Morrow,Mount Gilead,+40.525266°,–82.797729°,82.797729°,"34,827","1,051.74",2.959,"1,054.70"
Ohio,39119,Muskingum,Zanesville,+39.966046°,–81.943506°,81.943506°,"86,074","1,721.25",20.731,"1,741.98"
Ohio,39121,Noble,Caldwell,+39.767232°,–81.452604°,81.452604°,"14,645","1,030.85",16.986,"1,047.83"
Ohio,39123,Ottawa,Port Clinton,+41.544467°,–83.009253°,83.009253°,"41,428",660.231,855.075,"1,515.31"
Ohio,39125,Paulding,Paulding,+41.119141°,–84.576967°,84.576967°,"19,614","1,078.57",6.241,"1,084.81"
Ohio,39127,Perry,New Lexington,+39.743187°,–82.237953°,82.237953°,"36,058","1,056.64",11.695,"1,068.34"
Ohio,39129,Pickaway,Circleville,+39.648947°,–83.052827°,83.052827°,"55,698","1,298.41",13.551,"1,311.97"
Ohio,39131,Pike,Waverly,+39.071365°,–83.052921°,83.052921°,"28,709","1,140.32",9.568,"1,149.89"
Ohio,39133,Portage,Ravenna,+41.168640°,–81.196932°,81.196932°,"161,419","1,262.31",43.208,"1,305.52"
Ohio,39135,Preble,Eaton,+39.737906°,–84.645358°,84.645358°,"42,270","1,098.47",6.065,"1,104.53"
Ohio,39137,Putnam,Ottawa,+41.024533°,–84.129879°,84.129879°,"34,499","1,249.73",4.605,"1,254.33"
Ohio,39139,Richland,Mansfield,+40.774167°,–82.542715°,82.542715°,"124,475","1,282.74",12.454,"1,295.19"
Ohio,39141,Ross,Chillicothe,+39.323763°,–83.059585°,83.059585°,"78,064","1,784.99",9.937,"1,794.93"
Ohio,39143,Sandusky,Fremont,+41.355291°,–83.142735°,83.142735°,"60,944","1,057.89",23.968,"1,081.86"
Ohio,39145,Scioto,Portsmouth,+38.815019°,–82.999028°,82.999028°,"79,499","1,580.45",15.37,"1,595.82"
Ohio,39147,Seneca,Tiffin,+41.120008°,–83.127436°,83.127436°,"56,745","1,427.13",4.6,"1,431.73"
